"bb8c627","Simone Tripodi","2011-09-22 09:14:18 +0000","parent reference updated to version 22"
"4775c63","Simone Tripodi","2011-09-22 09:11:35 +0000","relocated assembly descriptors"
"bd3d732","Maurizio Cucchiara","2011-09-20 17:22:11 +0000","Add idea project extensions"
"6f0c039","Maurizio Cucchiara","2011-09-19 16:46:23 +0000","Small code optimization and readability improvements"
"cdd43f6","Simone Tripodi","2011-09-19 15:40:17 +0000","Antonio did a step down before graduating :("
"6573faa","Simone Tripodi","2011-09-19 15:37:32 +0000","added FIXME tag in the taglist plugin"
"6787d24","Simone Tripodi","2011-09-19 15:36:06 +0000","no more incubating release, OGNL is now commons proper"
"1523e33","Simone Tripodi","2011-09-19 15:32:56 +0000","removed no more used plugin (it was useful to fill the license header where missing)"
"f53c545","Simone Tripodi","2011-09-19 15:30:11 +0000","use compiler properties instead of fixed values"
"0f187b6","Maurizio Cucchiara","2011-09-12 14:26:06 +0000","OGNL-16 - Removed the shade plugin configuration"
"775cbf4","Maurizio Cucchiara","2011-09-09 19:50:24 +0000","Used for each loop"
"9f0fc63","Maurizio Cucchiara","2011-09-09 17:21:34 +0000","* Removed boxing * Small code optimization * inserted for each loop * removed final declaration for static method"
"249cdcb","Maurizio Cucchiara","2011-09-09 17:00:19 +0000","Small code optimization"
"f35feb9","Maurizio Cucchiara","2011-09-06 17:14:39 +0000","Fix the project name"
"afb77cf","Henri Yandell","2011-08-31 05:26:14 +0000","Updating urls from incubator to commons"
"bf9a6ab","Henri Yandell","2011-08-31 05:18:59 +0000","Fixing location after mismoving"
"f929e84","Henri Yandell","2011-08-31 05:13:24 +0000","Moving OGNL to Commons"
"71eae50","Olivier Lamy","2011-08-01 22:46:19 +0000","fix ci url"
"a633906","Maurizio Cucchiara","2011-07-23 18:38:42 +0000","Moved to the top the disclaimer section"
"03a1b89","Maurizio Cucchiara","2011-07-23 18:34:41 +0000","Commented the download section"
"f6714dd","Maurizio Cucchiara","2011-06-07 16:34:20 +0000","OGNL-16 - Introduced the shade plugin in order to relocate the o.a.commons package"
"a256d02","Simone Tripodi","2011-06-03 14:55:04 +0000","[OGNL-15] OGNL needs a new Logo - submitted by Rene Gielen"
"25b1f83","Simone Tripodi","2011-06-03 12:32:57 +0000","added incubator disclaimer"
"5de6041","Christian Grobmeier","2011-06-03 09:57:19 +0000","added site distribution section"
"89be5a8","Simone Tripodi","2011-05-23 19:57:40 +0000","removed never used constants"
"6ab18dc","Simone Tripodi","2011-05-23 19:55:57 +0000","dropped typeSearch label that is never referenced"
"f0fa314","Simone Tripodi","2011-05-23 19:54:33 +0000","fixed internal getPermission(Method) cache raw types"
"c1a7d6c","Simone Tripodi","2011-05-23 19:52:51 +0000","fixed internal getDeclaredMethod() cache raw type no needs to mark nulls with null list if returned value is null"
"caa5166","Simone Tripodi","2011-05-23 19:47:37 +0000","fixed getField(s) raw type, fields cache is a map of string,field"
"a523686","Simone Tripodi","2011-05-23 07:48:54 +0000","fixed raw types in findObjectIndexedPropertyDescriptors() method"
"09f4cf1","Simone Tripodi","2011-05-23 07:31:29 +0000","added raw types to the Map that stores properies name/PropertyDescriptor removed unneeded casts"
"71b0264","Simone Tripodi","2011-05-23 07:28:18 +0000","fixed Class raw type warnings"
"04788cd","Simone Tripodi","2011-05-22 22:45:16 +0000","fixed Method list raw type removed unneeded cast"
"5d577b5","Simone Tripodi","2011-05-22 22:44:05 +0000","added Class raw type"
"4910175","Simone Tripodi","2011-05-22 22:43:22 +0000","added missing {} blocks"
"7da589f","Simone Tripodi","2011-05-22 22:42:23 +0000","added Class raw type"
"7f396ff","Simone Tripodi","2011-05-22 22:41:55 +0000","removed redundant null check"
"cd77f83","Simone Tripodi","2011-05-22 22:40:36 +0000","added Class raw type"
"a7c6e86","Simone Tripodi","2011-05-22 22:40:09 +0000","added missing {} blocks"
"35dd482","Simone Tripodi","2011-05-22 22:38:50 +0000","added Class raw type"
"5380f7b","Simone Tripodi","2011-05-22 22:37:55 +0000","added missing {} blocks"
"a122175","Simone Tripodi","2011-05-22 22:36:35 +0000","added missing {} blocks"
"638e58d","Simone Tripodi","2011-05-22 22:36:10 +0000","added Class raw type"
"1c97ff3","Simone Tripodi","2011-05-22 22:33:53 +0000","added missing {} blocks"
"d847382","Simone Tripodi","2011-05-22 22:32:37 +0000","added missing {} block"
"6554a0d","Simone Tripodi","2011-05-22 22:32:16 +0000","removed unneeded else statement"
"5778c73","Simone Tripodi","2011-05-22 22:31:11 +0000","added missing {} block"
"1db0725","Simone Tripodi","2011-05-22 22:30:34 +0000","removed unneeded cast"
"289debd","Simone Tripodi","2011-05-22 22:28:26 +0000","added generated serialVersionUID"
"e45016a","Simone Tripodi","2011-05-22 22:27:48 +0000","added missing @Override annotations"
"fc731bf","Simone Tripodi","2011-05-22 22:25:33 +0000","added NoArgumentTypes raw type"
"69766d7","Simone Tripodi","2011-05-22 22:21:25 +0000","added generated serialVersionUID"
"905c4a0","Simone Tripodi","2011-05-22 22:20:59 +0000","added generated serialVersionUID"
"26c9156","Simone Tripodi","2011-05-22 22:19:20 +0000","added generated serialVersionUID"
"c715105","Simone Tripodi","2011-05-22 22:18:39 +0000","added missing @Override annotations"
"f74e699","Simone Tripodi","2011-05-22 22:17:07 +0000","evaluations list reference can be final"
"723652b","Simone Tripodi","2011-05-22 22:16:31 +0000","added evaluations list raw type, removed unneeded casts"
"721ac0a","Simone Tripodi","2011-05-22 22:14:47 +0000","Object inheritance is implicit"
"727b775","Simone Tripodi","2011-05-22 22:14:06 +0000","added Class raw type"
"a3076ce","Simone Tripodi","2011-05-22 19:35:12 +0000","object inheritance is implicit"
"211936f","Simone Tripodi","2011-05-22 19:32:56 +0000","arrays reference can be final"
"61b1534","Simone Tripodi","2011-05-22 19:32:30 +0000","fixed arrays reference raw type"
"7091eb9","Simone Tripodi","2011-05-22 19:31:04 +0000","object inheritance is implicit"
"cc9e619","Simone Tripodi","2011-05-22 19:30:37 +0000","pools reference can be final"
"84c7cd8","Simone Tripodi","2011-05-22 19:30:09 +0000","fixed pools raw type"
"c48593a","Simone Tripodi","2011-05-22 19:28:16 +0000","fixed _methodPermCache raw type"
"fadbd6c","Simone Tripodi","2011-05-22 19:27:02 +0000","fixed _methodAccessCache raw type"
"09fca26","Simone Tripodi","2011-05-22 19:24:19 +0000","reduced IntHashMapIterator members visibility to private"
"b211dc3","Simone Tripodi","2011-05-22 19:22:28 +0000","added IntHashMapIterator raw type"
"4429ac3","Simone Tripodi","2011-05-22 19:18:34 +0000","suppressed unchecked warning, added reason"
"801f050","Simone Tripodi","2011-05-22 19:17:29 +0000","Entry class doesn't need to be public static"
"38d9b72","Simone Tripodi","2011-05-22 19:08:29 +0000","don't access to e.next directly, used the proper getter method"
"27d03cb","Simone Tripodi","2011-05-22 19:04:02 +0000","expected values always first when comparing values"
"900a67d","Simone Tripodi","2011-05-22 19:01:29 +0000","added generics, fixed Map methods implementation"
"5d35536","Simone Tripodi","2011-05-22 18:34:10 +0000","added trivial javadoc comments"
"6470f1d","Simone Tripodi","2011-05-22 18:15:34 +0000","Object inheritance is implicit"
"a5a13e7","Simone Tripodi","2011-05-22 18:14:35 +0000","don't access directly to Entry parameters added Entry generic type"
"0713820","Simone Tripodi","2011-05-22 17:57:13 +0000","added missing {} blocks"
"376ee3e","Simone Tripodi","2011-05-22 17:56:02 +0000","typed the input target"
"3da0b53","Simone Tripodi","2011-05-22 17:53:58 +0000","removed unnecessary cast"
"1a01db8","Simone Tripodi","2011-05-22 17:51:53 +0000","added generated serialVersionUID"
"3a2dec0","Simone Tripodi","2011-05-22 17:50:45 +0000","added missing @Override exception"
"ec0f0c6","Simone Tripodi","2011-05-22 17:50:21 +0000","fixed Class raw type"
"cd80463","Simone Tripodi","2011-05-22 17:06:00 +0000","fixed List<Method> raw type"
"3f57e82","Simone Tripodi","2011-05-22 16:55:40 +0000","fixed ClassCache behavior, type doesn't drive the cached object"
"87a7f36","Simone Tripodi","2011-05-22 16:36:59 +0000","fixed Class raw type"
"43abb2d","Simone Tripodi","2011-05-22 16:35:18 +0000","inefficent string concatenation replaced by StringBuilder"
"d08e55f","Simone Tripodi","2011-05-22 16:28:07 +0000","added missing {} blocks"
"618257b","Simone Tripodi","2011-05-22 16:27:12 +0000","added generated serialVersionUID"
"7fd6072","Simone Tripodi","2011-05-22 16:26:43 +0000","added missing @Override exception"
"d99e4b9","Simone Tripodi","2011-05-22 16:19:37 +0000","internal Map<String, Class<?>> cache can be final"
"803867d","Simone Tripodi","2011-05-22 16:19:08 +0000","removed unneeded ctor"
"28185c8","Simone Tripodi","2011-05-22 16:18:21 +0000","Object inheritance is implicit"
"b4e478a","Simone Tripodi","2011-05-22 16:17:53 +0000","typed internal Map<String, Class<?>> cache"
"e9ec8b5","Simone Tripodi","2011-05-22 16:16:17 +0000","fixed Class raw type"
"37c467f","Simone Tripodi","2011-05-22 16:14:25 +0000","added generated serialVersionUID"
"7a730da","Simone Tripodi","2011-05-22 16:13:24 +0000","inefficent string concatenation replaced by StringBuilder"
"2859d7b","Simone Tripodi","2011-05-22 16:11:00 +0000","added generated serialVersionUID"
"bbd61bb","Simone Tripodi","2011-05-22 16:10:35 +0000","added missing {} blocks"
"fc1abec","Simone Tripodi","2011-05-22 16:09:52 +0000","fixed Class raw type"
"1ff42bc","Simone Tripodi","2011-05-22 16:08:54 +0000","added generated serialVersionUID"
"89aca33","Simone Tripodi","2011-05-22 16:07:53 +0000","added missing @Override annotation"
"ef5e27b","Simone Tripodi","2011-05-22 16:02:06 +0000","removed unnecessary toString() invocation"
"aef0bb3","Simone Tripodi","2011-05-22 16:01:09 +0000","minor format"
"9537b6b","Simone Tripodi","2011-05-22 15:58:40 +0000","fix for unstable build #84"
"fdab540","Simone Tripodi","2011-05-22 15:53:18 +0000","added static method to create automatically an Iterator<E> from an Enumeration<E>"
"fba0800","Simone Tripodi","2011-05-22 15:51:16 +0000","no needs to invoke super() constructor"
"56b9c1e","Simone Tripodi","2011-05-22 15:50:48 +0000","enumeration reference can be final"
"f9067ee","Simone Tripodi","2011-05-22 15:50:20 +0000","added raw type"
"2aea2c2","Simone Tripodi","2011-05-22 15:45:06 +0000","added missing @Override annotation"
"1f757ba","Simone Tripodi","2011-05-22 15:44:06 +0000","Object inheritance is implicit"
"aeb6a43","Simone Tripodi","2011-05-22 15:43:33 +0000","added missing @Override annotation"
"1c682ef","Simone Tripodi","2011-05-22 15:40:31 +0000","(Boolean|Numeric)Expression is Serializable, added generated serialVersionUID"
"baf1450","Simone Tripodi","2011-05-22 15:38:16 +0000","suppressed warning in the numeric class cast"
"1876e5e","Simone Tripodi","2011-05-22 15:35:52 +0000","inefficient string concatenation replaced by StringBuilder"
"cbfb4f3","Simone Tripodi","2011-05-22 15:30:03 +0000","added missing @Override annotation"
"c4f0e4a","Simone Tripodi","2011-05-22 15:28:33 +0000","fixed generic Class raw type"
"ac70146","Simone Tripodi","2011-05-22 15:15:43 +0000","fixed generic Class raw type convertValue() signature cannot be ported to <S, T> T convertValue(S,T) because it handles arrays too"
"821c872","Simone Tripodi","2011-05-22 13:58:06 +0000","fixed generic Class raw type"
"7d0d8b6","Simone Tripodi","2011-05-22 13:56:56 +0000","removed unnecessary else clause"
"78fbe3a","Simone Tripodi","2011-05-22 13:54:29 +0000","just added {} blocks"
"d14046a","Simone Tripodi","2011-05-22 13:42:36 +0000","just added {} blocks"
"485677d","Simone Tripodi","2011-05-22 13:41:54 +0000","fixed enumeration raw type"
"2dbef3d","Simone Tripodi","2011-05-22 13:08:38 +0000","fixed Iterator<T> wrapper raw type"
"fd68a53","Simone Tripodi","2011-05-22 12:48:02 +0000","fixed Enumeration/Iterator raw type"
"da560d7","Simone Tripodi","2011-05-22 12:43:40 +0000","no needs to invoke super() constructor"
"b04c15c","Simone Tripodi","2011-05-22 12:43:04 +0000","added missing javadoc"
"c11eb45","Simone Tripodi","2011-05-22 12:41:49 +0000","IteratorEnumeration doesn't need to extend Object"
"4de83d9","Simone Tripodi","2011-05-22 12:39:27 +0000","added missing javadoc comments"
"3543d98","Simone Tripodi","2011-05-22 12:37:42 +0000","fixed ElementAccessor.getElements(Object) raw type and related implementations"
"f51f360","Simone Tripodi","2011-05-22 12:24:48 +0000","fixed ArrayList raw type"
"ca8ff94","Simone Tripodi","2011-05-22 12:23:34 +0000","just added {} blocks"
"2982fa8","Simone Tripodi","2011-05-22 12:20:29 +0000","fixed List raw type"
"d9f39e1","Simone Tripodi","2011-05-22 12:17:51 +0000","fixed Set raw type"
"e6f7a11","Simone Tripodi","2011-05-22 12:16:46 +0000","fixed Iterator raw type"
"ee7451b","Simone Tripodi","2011-05-22 12:16:10 +0000","fixed Enumeration raw type"
"dca946a","Simone Tripodi","2011-05-22 11:54:53 +0000","context Map is a type Map<String, Object>"
"a7f0d3f","Simone Tripodi","2011-05-22 11:54:19 +0000","added missing @Override annotations"
"13bee9b","Simone Tripodi","2011-05-22 11:53:42 +0000","added missing @Override annotations"
"f9005ae","Simone Tripodi","2011-05-22 11:52:51 +0000","fixed Class raw type"
"e562cc2","Simone Tripodi","2011-05-22 11:51:37 +0000","removed useless else clauses"
"487bbdf","Simone Tripodi","2011-05-22 11:49:24 +0000","just added {} blocks"
"fd8741f","Simone Tripodi","2011-05-22 11:46:54 +0000","added missing @Override annotations"
"ef53394","Simone Tripodi","2011-05-22 11:45:58 +0000","added missing @Override annotations"
"47bb30f","Simone Tripodi","2011-05-22 11:45:20 +0000","added missing @Override annotations"
"ebb0f2c","Simone Tripodi","2011-05-22 11:37:00 +0000","removed useless else clause"
"f3e1b68","Simone Tripodi","2011-05-22 11:36:31 +0000","fixed Class raw type"
"91a151f","Simone Tripodi","2011-05-22 11:35:49 +0000","added missing @Override annotations"
"9432bdc","Simone Tripodi","2011-05-22 11:32:20 +0000","fixed Class raw type"
"0fa86b0","Simone Tripodi","2011-05-22 11:30:10 +0000","context Map is a type Map<String, Object>"
"323de82","Simone Tripodi","2011-05-22 11:08:09 +0000","context Map is a type Map<String, Object>"
"61e5e2e","Simone Tripodi","2011-05-22 11:05:19 +0000","suppressed warnings caused by unchecked casts"
"2bf08d4","Simone Tripodi","2011-05-22 10:43:57 +0000","<CODE> html tags in javadoc to lower case"
"a5d6635","Simone Tripodi","2011-05-22 10:42:24 +0000","reformatted samples in javadoc"
"4898cd7","Simone Tripodi","2011-05-22 10:38:44 +0000","<P> html tags in javadoc to lower case"
"6d10163","Simone Tripodi","2011-05-22 10:37:55 +0000","added getValue() auto-magic cast"
"bb7c483","Simone Tripodi","2011-05-22 10:13:33 +0000","just added if/else blocks"
"ca675f5","Simone Tripodi","2011-05-22 10:08:28 +0000","<PRE> html tag in javadoc to lower case"
"1503bd4","Simone Tripodi","2011-05-22 10:05:11 +0000","context Map is a type Map<String, Object>"
"7fb0f90","Simone Tripodi","2011-05-19 08:40:06 +0000","updated converter related doc"
"d15dc38","Simone Tripodi","2011-05-18 21:44:22 +0000","typed OgnlContext , it is a Map<String, Object>"
"c5e4e32","Simone Tripodi","2011-05-18 21:25:18 +0000","partially resolved generics problems in OgnlRuntime class"
"72ae6a0","Simone Tripodi","2011-05-18 09:54:33 +0000","trailing spaces on empty lines"
"6c88846","Simone Tripodi","2011-05-18 09:53:45 +0000","removed ugly string concatenation"
"cfecc61","Olivier Lamy","2011-05-18 09:45:27 +0000","use Integer.valueOf rather than new Integer to use vm caching"
"34f806e","Simone Tripodi","2011-05-18 09:38:59 +0000","[OGNL-13] Ant maintenance part one: dropped old OpenSymphony related stuff"
"ee95ded","Simone Tripodi","2011-05-18 09:35:48 +0000","referenceMap uses generics, removed useless cast"
"02f574f","Olivier Lamy","2011-05-18 09:34:37 +0000","fix checktyle issue"
"684898f","Simone Tripodi","2011-05-18 09:33:05 +0000","first checkin of 'enhance' package descriptor"
"214b218","Simone Tripodi","2011-05-18 09:31:47 +0000","added missing 'if' body block"
"382b069","Simone Tripodi","2011-05-18 09:30:43 +0000","removed redundant null check"
"5dbf02c","Simone Tripodi","2011-05-18 09:29:24 +0000","removed default empty constructor"
"affbd0a","Olivier Lamy","2011-05-18 09:25:53 +0000","2 spaces indent in pom"
"706660c","Olivier Lamy","2011-05-18 09:24:41 +0000","add sonar report link"
"64e235a","Simone Tripodi","2011-05-18 09:16:10 +0000","fixed generics warning"
"607c960","Simone Tripodi","2011-05-18 07:09:43 +0000","reorganized imports"
"1655d03","Simone Tripodi","2011-05-18 07:09:18 +0000","no needs to specify the full qualified OgnlContext class name since it is in the import declaration"
"8c81e02","Simone Tripodi","2011-05-18 07:07:20 +0000","just added blocks delimiters"
"1a449dc","Simone Tripodi","2011-05-18 06:57:40 +0000","fixed generics warning"
"b492563","Simone Tripodi","2011-05-18 06:51:06 +0000","OgnlContext reference can be final"
"dd44aa2","Simone Tripodi","2011-05-18 06:50:17 +0000","added trivial javadoc comments"
"2f6daa5","Simone Tripodi","2011-05-18 06:49:54 +0000","fixed generics warning"
"47052b3","Simone Tripodi","2011-05-18 06:49:23 +0000","added missing @Override annotation"
"3215cde","Simone Tripodi","2011-05-18 06:48:21 +0000","added trivial javadoc comments"
"ece187b","Simone Tripodi","2011-05-18 06:47:40 +0000","suppressed generics warnings"
"6e633b3","Simone Tripodi","2011-05-18 06:44:42 +0000","added trivial javadoc comments"
"9c80566","Simone Tripodi","2011-05-18 06:43:20 +0000","reduced LocalReferenceImpl members visibility LocalReferenceImpl members can be final"
"59f0f65","Maurizio Cucchiara","2011-05-17 22:25:22 +0000","Cleaned code"
"b44a5fc","Maurizio Cucchiara","2011-05-17 22:24:11 +0000","Cleaned code"
"4abbb34","Maurizio Cucchiara","2011-05-17 22:11:01 +0000","Removed unnecessary "or" condition"
"520b759","Maurizio Cucchiara","2011-05-17 22:06:40 +0000","Cleaned code"
"6587abc","Maurizio Cucchiara","2011-05-17 21:50:32 +0000","OGNL-9 - Upgrade JUnit to version4 (from now the method name which exactly matches the ognl expression takes the precedence)"
"dc8d1a5","Simone Tripodi","2011-05-17 20:40:40 +0000","just added minor block"
"821a05d","Simone Tripodi","2011-05-17 20:31:47 +0000","added missing @Override annotations"
"f6ac485","Simone Tripodi","2011-05-17 20:20:03 +0000","just muted the serialVersionUID compiling warning"
"eb834ee","Simone Tripodi","2011-05-17 20:12:17 +0000","Entry class can be final"
"5e50d5a","Simone Tripodi","2011-05-17 20:07:20 +0000","first checkin of 'internal' package descriptor"
"a9cb21d","Simone Tripodi","2011-05-17 20:03:39 +0000","used expected value first when comparing keys"
"4015bfb","Simone Tripodi","2011-05-17 20:01:34 +0000","added missing block"
"fca17c9","Simone Tripodi","2011-05-17 20:00:52 +0000","Entry members made private, used proper getters/setters to access"
"ac103a5","Simone Tripodi","2011-05-17 19:55:14 +0000","minor format"
"92fcff0","Simone Tripodi","2011-05-17 19:54:35 +0000","added missing @Override annotation"
"f462b37","Simone Tripodi","2011-05-17 19:54:03 +0000","minor format"
"929aa71","Simone Tripodi","2011-05-17 19:53:21 +0000","added trivial javadoc comments"
"ac6dcaf","Simone Tripodi","2011-05-17 19:52:07 +0000","added missing @Override annotation"
"72a8f0b","Simone Tripodi","2011-05-17 19:51:23 +0000","removed useless else branch"
"9e52e6d","Simone Tripodi","2011-05-17 19:50:19 +0000","cached object types safety driven by key types"
"852e1d2","Simone Tripodi","2011-05-17 19:27:20 +0000","package located in the right place"
"ad0e513","Simone Tripodi","2011-05-17 19:26:35 +0000","reverted package relocation (r1104466)"
"e44ea76","Simone Tripodi","2011-05-17 19:21:17 +0000","fix for broken build # 51"
"8d95a52","Simone Tripodi","2011-05-17 18:53:00 +0000","relocated license header"
"c8b09cb","Simone Tripodi","2011-05-17 18:51:27 +0000","removed useless constructor"
"2903539","Simone Tripodi","2011-05-17 18:50:45 +0000","added missing trivial javadoc"
"8d3fcae","Simone Tripodi","2011-05-17 18:50:02 +0000","minor format"
"e84b339","Simone Tripodi","2011-05-17 18:49:39 +0000","relocated license header"
"1950f58","Simone Tripodi","2011-05-17 18:48:33 +0000","used generics in target type to auto-magic-cast converted values"
"822fc09","Maurizio Cucchiara","2011-05-17 10:47:47 +0000","OGNL-9 - Upgrade JUnit to version4"
"32a544c","Maurizio Cucchiara","2011-05-17 10:25:53 +0000","OGNL-9 - Upgrade JUnit to version4"
"9cd7c61","Maurizio Cucchiara","2011-05-17 09:22:09 +0000","OGNL-9 Upgrade JUnit to version4"
"4d42586","Simone Tripodi","2011-05-14 23:04:25 +0000","dropped checkstyle configuration, used the maven default one (it checks against maven code style)"
"afde552","Simone Tripodi","2011-05-14 22:57:54 +0000","removed ol empty ognl package"
"81cb2eb","Olivier Lamy","2011-05-14 15:38:11 +0000","[OGNL-11] start fixing checkstyle issue"
"af0170a","Olivier Lamy","2011-05-14 15:17:57 +0000","remove unused repository"
"0fceaf9","Olivier Lamy","2011-05-14 15:04:00 +0000","configure checkstyle report to use maven conventions style"
"61a3a38","Simone Tripodi","2011-05-14 13:22:47 +0000","upgraded junit version to 4.8.2"
"ffd8e16","Simone Tripodi","2011-05-14 13:18:29 +0000","code reformatted according to Apache Maven code style, see http://maven.apache.org/developers/conventions/code.html"
"c4d1a2f","Simone Tripodi","2011-05-14 12:20:34 +0000","minor format"
"e84afdd","Simone Tripodi","2011-05-14 12:15:11 +0000","added missing @Override annotations"
"d7770dd","Simone Tripodi","2011-05-14 12:13:34 +0000","just added FIXMEs"
"cff5dde","Simone Tripodi","2011-05-14 12:12:04 +0000","moved expected values first when comparing keys"
"f825a81","Simone Tripodi","2011-05-14 12:05:50 +0000","fixed IAE message, specified key that caused the fail"
"3c6b4cf","Simone Tripodi","2011-05-14 12:05:11 +0000","removed Ognl class qualifier for static constants"
"ec761f3","Simone Tripodi","2011-05-14 12:02:17 +0000","simplified if-the-else chain in OgnlContext#removed(Object) method removed IAE that can never thrown"
"e70934f","Simone Tripodi","2011-05-14 11:53:51 +0000","simplified if-the-else chain in OgnlContext#put(Object,Object) method removed IAE that can never thrown"
"48a7ff9","Simone Tripodi","2011-05-14 11:49:02 +0000","OgnlContext#get(Object) method can never throw IAE becasue key is already checked is a reserved key"
"fe44ed5","Simone Tripodi","2011-05-14 11:45:50 +0000","simplified if-the-else chain in OgnlContext#get(Object) method"
"e546e27","Simone Tripodi","2011-05-14 11:21:06 +0000","reorganized stuff according to POM Code Convention described on http://maven.apache.org/developers/conventions/code.html"
"0bdf795","Simone Tripodi","2011-05-14 10:12:58 +0000","typed the _localReferenceMap"
"d46af23","Simone Tripodi","2011-05-14 10:03:21 +0000","used the Stack to model the _accessorStack"
"8f9bd07","Simone Tripodi","2011-05-14 09:33:06 +0000","RESERVED_KEYS set can be final"
"61eb5f9","Simone Tripodi","2011-05-14 00:06:04 +0000","used the Stack to implement the Stack"
"29151fa","Simone Tripodi","2011-05-13 23:55:05 +0000","HashSet is more than enough to check reserved words"
"2ff60b8","Simone Tripodi","2011-05-13 23:39:54 +0000","just added the missing Commons prefix"
"e5aad19","Simone Tripodi","2011-05-13 23:23:49 +0000","svn keywords up"
"4a6894b","Simone Tripodi","2011-05-13 23:17:54 +0000","svn keywords up"
"999256e","Simone Tripodi","2011-05-13 22:22:03 +0000","[OGNL-10] Update the User/Developer guide according the Commons standard"
"8d23739","Simone Tripodi","2011-05-13 10:57:52 +0000","missed the 'library' noun"
"49c2896","Simone Tripodi","2011-05-13 10:42:23 +0000","description modified according to Seb's suggestion"
"3650467","Simone Tripodi","2011-05-13 10:41:37 +0000","description modified according to Seb's suggestion"
"d836d55","Simone Tripodi","2011-05-13 10:29:50 +0000","fixed changes descriptor path"
"6bfe467","Simone Tripodi","2011-05-13 10:27:18 +0000","re-enabled changes plugin"
"1252d7a","Simone Tripodi","2011-05-13 10:12:21 +0000","package HTM descriptor dropped in favour of Java5 descriptor"
"15b3daf","Simone Tripodi","2011-05-13 10:07:15 +0000","added missing ASL2 Header"
"db55f84","Simone Tripodi","2011-05-13 09:49:54 +0000","minor format to separate dependencies to pluginRepositories"
"e2396b0","Simone Tripodi","2011-05-13 09:49:22 +0000","spaces in place of tabs"
"2777b50","Simone Tripodi","2011-05-13 09:48:13 +0000","first checkin of checkstyle rules descriptor"
"f9848fa","Simone Tripodi","2011-05-13 09:47:01 +0000","first checkin of assembly descriptors"
"d9c24f4","Simone Tripodi","2011-05-13 09:45:37 +0000","first checkin of release notes file"
"1cc7ecd","Simone Tripodi","2011-05-13 09:41:08 +0000","version in POM is 4.0"
"1446b09","Simone Tripodi","2011-05-13 09:39:40 +0000","first checkin of changes XML descriptor"
"0235862","Simone Tripodi","2011-05-13 09:38:56 +0000","first checkin of findbugs-exclude-filter.xml, copied from Commons Discovery (just because looks to be the minimal one, needs to be adapted)"
"61c085c","Simone Tripodi","2011-05-13 09:38:01 +0000","improved name/description"
"71ed2c2","Olivier Lamy","2011-05-13 08:51:00 +0000","add a reporting profile to be able to skip some reports when working on docs (apt/xdoc) to skip all reports add to the maven cli : -DskipReports=true note some are still "bind" (javadoc, rat) because declared in the parent. but will be faster to fix typo due to my horrible non native english speaking :-)"
"aca507d","Henri Yandell","2011-05-13 06:46:16 +0000","Removing clirr plugin as no previous version to compare to (with the same filenames)"
"ac3bb53","Henri Yandell","2011-05-13 06:45:23 +0000","Adding various site reports. A couple are commented out because they need files adding (checkstyle and the changes plugin)"
"b08b819","Antonio Petrelli","2011-05-12 19:25:49 +0000","OGNL-2 Updated source headers to all files."
"7818c29","Olivier Lamy","2011-05-12 16:29:32 +0000","set eol-style for all java sources to native"
"22d67b5","Olivier Lamy","2011-05-12 16:11:48 +0000"," svn:eol-style 2 native for pom.xml"
"004678f","Olivier Lamy","2011-05-12 15:58:53 +0000","override some properties defined in commons parent java source/target to not fail on javadoc plugin on site generation"
"f911e5a","Olivier Lamy","2011-05-12 15:52:55 +0000","add NOTICE.txt file"
"e90b293","Olivier Lamy","2011-05-12 15:51:22 +0000","upgrade parent version to last one do not bind javadoc and sources plugins in the default lifecycle : will be in part of the release process"
"a3ea662","Olivier Lamy","2011-05-12 15:42:55 +0000","[OGNL-4] Use common layout as for Maven project move src/java to src/main/java"
"9b11bc3","Olivier Lamy","2011-05-11 20:56:14 +0000","use StringBuilder rather than + operand for String concat"
"8ac6cd6","Olivier Lamy","2011-05-11 19:50:26 +0000","update svn ignore for idea due to artifactId change"
"da66e58","Simone Tripodi","2011-05-11 19:36:51 +0000","updated LICENSE to ASF License 2.0"
"ed372e8","Olivier Lamy","2011-05-11 17:04:23 +0000","fix junit which was machine encoding dependent"
"c349922","Olivier Lamy","2011-05-11 16:58:43 +0000","[OGNL-5] change java package from ognl to org.apache.commons.ognl fix unit failure"
"19477b9","Simone Tripodi","2011-05-11 16:57:09 +0000","[OGNL-6] Upgrade groupId/artifactId/version on pom"
"09ba0e6","Olivier Lamy","2011-05-11 16:54:38 +0000","[OGNL-5] change java package from ognl to org.apache.commons.ognl fix unit failures"
"a42fc7c","Olivier Lamy","2011-05-11 16:37:53 +0000","[OGNL-5] change java package from ognl to org.apache.commons.ognl start the job still need some unit failures to fix !!"
"a944d54","Olivier Lamy","2011-05-11 14:08:56 +0000","lock idea plugin as it's not locked in the commons-parent"
"a67073d","Olivier Lamy","2011-05-11 14:05:52 +0000","[OGNL-7] commons-parent has to plugged to OGNL pom"
"b215a49","Simone Tripodi","2011-05-11 10:21:11 +0000","added the CI management URL"
"cf6d032","Simone Tripodi","2011-05-11 10:15:47 +0000","added people of OGNL"
"6c2331e","Simone Tripodi","2011-05-11 10:06:14 +0000","updated organization name/url"
"651d78c","Simone Tripodi","2011-05-11 10:05:03 +0000","updated project url"
"b43fad2","Simone Tripodi","2011-05-11 10:04:12 +0000","updated issueManagement URL"
"bde1d8e","Simone Tripodi","2011-05-11 10:03:19 +0000","updated SCM info"
